SellerIsPriv,VehMake,VehMileage,Dealer_Listing_Price,Car_Age,Num_Owners,Accident,VehColorExt_Black,VehColorExt_Blue,VehColorExt_Bronze,VehColorExt_Brown,VehColorExt_Gold,VehColorExt_Gray,VehColorExt_Green,VehColorExt_Pink,VehColorExt_Purple,VehColorExt_Red,VehColorExt_Silver,VehColorExt_White,VehFuel_E85 Flex Fuel,VehFuel_Gasoline,VehDriveTrain_4WD,VehDriveTrain_AWD,VehDriveTrain_FWD,VehPriceLabel_Good Deal,VehPriceLabel_Great Deal,SellerRating_poor,SellerRating_average,SellerRating_good
False,0,40535.0,28129.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,12634.0,49500.0,5,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
False,1,28322.0,31740.0,5,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
False,0,33014.0,49980.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
False,1,20146.0,42435.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
False,0,15541.0,31540.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,43024.0,46391.0,8,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
False,0,36032.0,24400.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,11525.0,44800.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,1,7900.0,37755.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True
False,1,29226.0,35984.0,5,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
False,0,37095.0,33999.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,0,37168.0,27995.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,1,59961.0,33950.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,0,46969.0,36500.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,43062.0,24492.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
False,0,32018.0,21700.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True
False,0,29829.0,26321.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
False,0,33957.0,23890.0,7,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,30820.0,26994.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,40293.0,26500.0,8,2,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
False,0,16640.0,30988.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
False,1,31366.0,37999.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
False,1,21916.0,31995.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,40592.0,22800.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,7108.0,33221.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
False,0,48028.0,24900.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,20162.0,26997.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,29872.0,35495.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
False,0,22199.0,30450.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,42900.0,27243.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,1,13553.0,39495.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
False,0,32269.0,22989.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
False,0,45519.0,28995.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,19029.0,39336.0,5,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
False,0,18039.0,30998.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,35452.0,25465.0,8,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
False,1,45208.0,30269.0,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,1,41480.0,28000.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
False,0,42728.0,26590.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,16670.0,43497.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
False,0,23411.0,27995.0,7,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
False,0,44635.0,28495.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
False,1,12630.0,39500.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
False,0,15920.0,38000.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,34141.0,26991.0,8,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,2629.0,34999.0,6,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
False,1,7592.0,43300.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
False,1,30630.0,28918.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,28780.0,27500.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,25259.0,29895.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,19500.0,27977.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,42596.0,26672.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,37385.0,30391.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
False,0,23092.0,28998.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
False,1,33452.0,32999.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
False,0,19009.0,27998.0,8,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
False,0,21203.0,41994.0,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
False,0,38986.0,26831.0,6,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,0,26134.0,25500.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,23970.0,37950.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
False,0,23102.0,34988.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,1,21525.0,32000.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
False,0,45458.0,26477.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,29067.0,22750.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False
False,0,29904.0,33977.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
False,0,14095.0,29000.0,7,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
False,0,30867.0,28988.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,22264.0,35990.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,32532.0,25996.0,8,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,64637.0,29477.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
False,1,17327.0,44999.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,0,47006.0,25100.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
False,0,26684.0,27000.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
False,0,29786.0,25999.0,8,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
